Name,small,large,circular,mini_hoop,total_rack,", NY, NY","Small, circular"
301 E 21 ST,0,0,1,0,1,"301 E 21 ST, NY, NY",
301 E 47 ST,1,0,0,0,1,"301 E 47 ST, NY, NY",
301 E 73 ST,0,2,0,0,2,"301 E 73 ST, NY, NY",
301 E 90 ST,1,0,0,0,1,"301 E 90 ST, NY, NY",
301 E TREMONT AV,0,0,1,0,1,"301 E TREMONT AV, NY, NY",
301 ESSEX ST,0,2,0,0,2,"301 ESSEX ST, NY, NY",
301 FLATBUSH AV,2,0,0,0,2,"301 FLATBUSH AV, NY, NY",
301 HALSEY ST,2,0,0,0,2,"301 HALSEY ST, NY, NY",
301 MOTHER GASTON BL,0,0,1,0,1,"301 MOTHER GASTON BL, NY, NY",
301 SCHENECTADY AV,2,0,0,0,2,"301 SCHENECTADY AV, NY, NY",
301 W 110 ST,1,1,0,0,2,"301 W 110 ST, NY, NY",
301 W 148 ST,1,0,0,0,1,"301 W 148 ST, NY, NY",
301 W 17 ST,0,1,0,0,1,"301 W 17 ST, NY, NY",
301 W 21 ST,2,0,0,0,2,"301 W 21 ST, NY, NY",
301 W 46 ST,1,0,0,0,1,"301 W 46 ST, NY, NY",
301 W 53 ST,1,0,0,0,1,"301 W 53 ST, NY, NY",
301 W 55 ST,3,0,0,0,3,"301 W 55 ST, NY, NY",
301 W 57 ST,2,1,0,0,3,"301 W 57 ST, NY, NY",
301 W 96 ST,2,0,0,0,2,"301 W 96 ST, NY, NY",
301 W HOUSTON ST,0,1,0,0,1,"301 W HOUSTON ST, NY, NY",
301 WEST BROADWAY,1,0,0,0,1,"301 WEST BROADWAY, NY, NY",
301 WYCKOFF AV,0,0,1,0,1,"301 WYCKOFF AV, NY, NY",
3010 GLENWOOD RD,0,0,1,0,1,"3010 GLENWOOD RD, NY, NY",
3012 3 AV,2,0,0,0,2,"3012 3 AV, NY, NY",
3012 30 AV,1,0,0,0,1,"3012 30 AV, NY, NY",
3016 36 AV,1,0,0,0,1,"3016 36 AV, NY, NY",
3017 40 AV,0,0,1,0,1,"3017 40 AV, NY, NY",
302 9 ST,1,0,0,0,1,"302 9 ST, NY, NY",
302 ATLANTIC AV,1,0,0,0,1,"302 ATLANTIC AV, NY, NY",
302 BEDFORD AV,1,0,1,0,2,"302 BEDFORD AV, NY, NY",
302 BROADWAY,1,0,0,0,1,"302 BROADWAY, NY, NY",
302 COLUMBUS AV,0,1,0,2,3,"302 COLUMBUS AV, NY, NY",
302 E 92 ST,0,2,0,0,2,"302 E 92 ST, NY, NY",
302 ELIZABETH ST,1,0,0,0,1,"302 ELIZABETH ST, NY, NY",
302 GRAND ST,0,0,1,0,1,"302 GRAND ST, NY, NY",
302 HENRY ST,0,2,0,0,2,"302 HENRY ST, NY, NY",
302 LIVINGSTON ST,0,0,1,0,1,"302 LIVINGSTON ST, NY, NY",
302 METROPOLITAN AV,1,0,0,0,1,"302 METROPOLITAN AV, NY, NY",
302 MOTT ST,2,0,0,0,2,"302 MOTT ST, NY, NY",
302 W 21 ST,4,0,0,0,4,"302 W 21 ST, NY, NY",
302 W 51 ST,1,0,0,0,1,"302 W 51 ST, NY, NY",
302 W 56 ST,1,0,0,0,1,"302 W 56 ST, NY, NY",
302 WILLIS AV,1,0,0,0,1,"302 WILLIS AV, NY, NY",
303 8 AV,1,0,0,0,1,"303 8 AV, NY, NY",
303 9 AV,2,0,0,0,2,"303 9 AV, NY, NY",
303 BOWERY,1,0,0,0,1,"303 BOWERY, NY, NY",
303 COURT ST,1,0,0,0,1,"303 COURT ST, NY, NY",
303 E 149 ST,2,0,0,0,2,"303 E 149 ST, NY, NY",
303 E 4 ST,1,0,0,0,1,"303 E 4 ST, NY, NY",
303 E TREMONT AV,0,0,1,0,1,"303 E TREMONT AV, NY, NY",
303 FLATBUSH AV,0,1,0,0,1,"303 FLATBUSH AV, NY, NY",
303 GRAHAM AV,1,0,0,0,1,"303 GRAHAM AV, NY, NY",
303 GRAND ST,0,0,1,0,1,"303 GRAND ST, NY, NY",
303 HENRY ST,1,0,0,0,1,"303 HENRY ST, NY, NY",
303 KEAP ST,0,0,1,0,1,"303 KEAP ST, NY, NY",
303 SOUTH ST,6,0,0,0,6,"303 SOUTH ST, NY, NY",
303 SOUTH ST,6,0,0,0,6,"303 SOUTH ST, NY, NY",
3030 31 PL,0,2,0,0,2,"3030 31 PL, NY, NY",
3030 THOMSON AV,1,0,0,0,1,"3030 THOMSON AV, NY, NY",
3036 3 AV,1,0,0,0,1,"3036 3 AV, NY, NY",
3037 47 AV,1,0,0,0,1,"3037 47 AV, NY, NY",
304 5 AV,1,0,0,0,1,"304 5 AV, NY, NY",
304 COLUMBUS AV,1,0,0,0,1,"304 COLUMBUS AV, NY, NY",
304 E 116 ST,0,1,0,0,1,"304 E 116 ST, NY, NY",
304 E 45 ST,2,0,0,0,2,"304 E 45 ST, NY, NY",
304 HUDSON ST,3,0,2,0,5,"304 HUDSON ST, NY, NY",
304 IRVING AV,0,0,1,0,1,"304 IRVING AV, NY, NY",
304 PRESIDENT ST,1,0,0,0,1,"304 PRESIDENT ST, NY, NY",
304 UTICA AV,1,0,0,0,1,"304 UTICA AV, NY, NY",
304 W 117 ST,3,0,0,0,3,"304 W 117 ST, NY, NY",
304 W 14 ST,1,0,0,0,1,"304 W 14 ST, NY, NY",
3044 29 ST,1,0,0,0,1,"3044 29 ST, NY, NY",
305 7 AV,0,0,4,0,4,"305 7 AV, NY, NY",
305 8 AV,1,0,0,0,1,"305 8 AV, NY, NY",
305 BOWERY,1,0,0,0,1,"305 BOWERY, NY, NY",
305 BROADWAY,0,0,1,0,1,"305 BROADWAY, NY, NY",
305 COLUMBUS AV,0,0,0,4,4,"305 COLUMBUS AV, NY, NY",
305 COURT ST,1,0,0,0,1,"305 COURT ST, NY, NY",
305 E 161 ST,1,1,0,0,2,"305 E 161 ST, NY, NY",
305 E 45 ST,1,0,0,0,1,"305 E 45 ST, NY, NY",
305 E 55 ST,1,0,0,0,1,"305 E 55 ST, NY, NY",
305 E 76 ST,2,0,0,0,2,"305 E 76 ST, NY, NY",
305 FLATBUSH AV,1,0,0,0,1,"305 FLATBUSH AV, NY, NY",
305 GRAND ST,0,1,0,0,1,"305 GRAND ST, NY, NY",
305 JEROME ST,0,0,1,0,1,"305 JEROME ST, NY, NY",
305 KINGSTON AV,0,0,1,0,1,"305 KINGSTON AV, NY, NY",
305 TROY AV,1,0,0,0,1,"305 TROY AV, NY, NY",
305 VAN BRUNT ST,1,0,0,0,1,"305 VAN BRUNT ST, NY, NY",
305 W 44 ST,1,0,0,0,1,"305 W 44 ST, NY, NY",
305 W 45 ST,1,0,0,0,1,"305 W 45 ST, NY, NY",
305 W 52 ST,1,0,0,0,1,"305 W 52 ST, NY, NY",
305 W 56 ST,0,1,0,0,1,"305 W 56 ST, NY, NY",
3050 W 21 ST,3,0,0,0,3,"3050 W 21 ST, NY, NY",
306 5 AV,2,0,1,0,3,"306 5 AV, NY, NY",
306 7 AV,1,0,0,0,1,"306 7 AV, NY, NY",
306 COLUMBUS AV,0,0,0,2,2,"306 COLUMBUS AV, NY, NY",
306 E 180 ST,0,0,1,0,1,"306 E 180 ST, NY, NY",
306 E 96 ST,1,0,0,0,1,"306 E 96 ST, NY, NY",
306 FT WASHINGTON AV,1,0,0,0,1,"306 FT WASHINGTON AV, NY, NY",
306 GRAHAM AV,0,0,1,0,1,"306 GRAHAM AV, NY, NY",
306 IRVING AV,0,0,1,0,1,"306 IRVING AV, NY, NY",
306 MOTT ST,3,0,0,0,3,"306 MOTT ST, NY, NY",
306 RODNEY ST,0,0,1,0,1,"306 RODNEY ST, NY, NY",
306 UTICA AV,1,0,0,0,1,"306 UTICA AV, NY, NY",
306 W 40 ST,0,0,1,0,1,"306 W 40 ST, NY, NY",
306 W 47 ST,1,0,0,0,1,"306 W 47 ST, NY, NY",
3060 WESTCHESTER AV,0,2,0,0,2,"3060 WESTCHESTER AV, NY, NY",
3064 FULTON ST,0,0,4,0,4,"3064 FULTON ST, NY, NY",
3065 SEDGWICK AV,1,0,0,0,1,"3065 SEDGWICK AV, NY, NY",
307 6 AV,1,0,0,0,1,"307 6 AV, NY, NY",
307 7 AV,0,0,1,0,1,"307 7 AV, NY, NY",
307 COURT ST,1,0,0,0,1,"307 COURT ST, NY, NY",
307 E 8 ST,1,0,0,0,1,"307 E 8 ST, NY, NY",
307 E 9 ST,0,0,4,0,4,"307 E 9 ST, NY, NY",
307 FLATBUSH AV,4,1,0,0,5,"307 FLATBUSH AV, NY, NY",
307 SMITH ST,4,0,0,0,4,"307 SMITH ST, NY, NY",
307 TROY AV,1,0,0,0,1,"307 TROY AV, NY, NY",
307 W 26 ST,1,0,0,0,1,"307 W 26 ST, NY, NY",
3071 BAILEY AV,2,2,0,0,4,"3071 BAILEY AV, NY, NY",
3073 FULTON ST,0,0,2,0,2,"3073 FULTON ST, NY, NY",
308 BEDFORD AV,0,1,0,0,1,"308 BEDFORD AV, NY, NY",
308 BLEECKER ST,0,0,1,0,1,"308 BLEECKER ST, NY, NY",
308 CANAL ST,1,0,0,0,1,"308 CANAL ST, NY, NY",
308 E 141 ST,0,0,2,0,2,"308 E 141 ST, NY, NY",
308 E 149 ST,1,0,0,0,1,"308 E 149 ST, NY, NY",
308 E 8 ST,3,0,0,0,3,"308 E 8 ST, NY, NY",
308 ECKFORD ST,3,0,0,0,3,"308 ECKFORD ST, NY, NY",
308 IRVING AV,0,0,1,0,1,"308 IRVING AV, NY, NY",
308 SHERIDAN AV,0,0,4,0,4,"308 SHERIDAN AV, NY, NY",
308 STERLING ST,0,0,4,0,4,"308 STERLING ST, NY, NY",
308 TROY AV,1,0,0,0,1,"308 TROY AV, NY, NY",
308 W 119 ST,1,0,0,0,1,"308 W 119 ST, NY, NY",
308 W 21 ST,2,0,0,0,2,"308 W 21 ST, NY, NY",
308 WAVERLY PL,0,2,0,0,2,"308 WAVERLY PL, NY, NY",
308 WILLIS AV,1,0,0,0,1,"308 WILLIS AV, NY, NY",
3085 E TREMONT AV,2,0,0,0,2,"3085 E TREMONT AV, NY, NY",
309 5 AV,2,0,0,0,2,"309 5 AV, NY, NY",
309 CANAL ST,1,0,0,0,1,"309 CANAL ST, NY, NY",
309 E 115 ST,1,0,0,0,1,"309 E 115 ST, NY, NY",
309 E 4 ST,2,0,0,0,2,"309 E 4 ST, NY, NY",
309 E TREMONT AV,0,0,1,0,1,"309 E TREMONT AV, NY, NY",
309 W 118 ST,1,0,0,0,1,"309 W 118 ST, NY, NY",
309 W 23 ST,1,0,0,0,1,"309 W 23 ST, NY, NY",
31 AV A,1,0,0,0,1,"31 AV A, NY, NY",
31 E 12 ST,1,0,0,0,1,"31 E 12 ST, NY, NY",
31 E 31 ST,1,0,0,0,1,"31 E 31 ST, NY, NY",
31 E 32 ST,1,0,0,0,1,"31 E 32 ST, NY, NY",
31 E 74 ST,0,0,0,1,1,"31 E 74 ST, NY, NY",
31 GREAT JONES ST,1,0,0,0,1,"31 GREAT JONES ST, NY, NY",
31 GREENPOINT AV,0,0,2,0,2,"31 GREENPOINT AV, NY, NY",
31 LENOX AV,1,0,0,0,1,"31 LENOX AV, NY, NY",
31 UNIVERSITY PL,2,0,0,0,2,"31 UNIVERSITY PL, NY, NY",
31 W 26 ST,1,0,0,0,1,"31 W 26 ST, NY, NY",
31 W 27 ST,3,0,0,0,3,"31 W 27 ST, NY, NY",
31 W BURNSIDE AV,0,0,1,0,1,"31 W BURNSIDE AV, NY, NY",
310 2 AV,0,1,0,0,1,"310 2 AV, NY, NY",
310 3 AV,1,0,0,0,1,"310 3 AV, NY, NY",
310 5 AV,1,0,0,0,1,"310 5 AV, NY, NY",
310 7 AV,1,0,0,0,1,"310 7 AV, NY, NY",
310 BEDFORD AV,1,0,1,0,2,"310 BEDFORD AV, NY, NY",
310 COLUMBUS AV,0,1,0,0,1,"310 COLUMBUS AV, NY, NY",
310 E 4 ST,2,0,0,0,2,"310 E 4 ST, NY, NY",
310 E 70 ST,1,0,0,0,1,"310 E 70 ST, NY, NY",
310 E KINGSBRIDGE RD,1,0,0,0,1,"310 E KINGSBRIDGE RD, NY, NY",
310 GRAHAM AV,1,0,0,0,1,"310 GRAHAM AV, NY, NY",
310 GRAND ST,0,0,1,0,1,"310 GRAND ST, NY, NY",
310 KINGSTON AV,0,0,1,0,1,"310 KINGSTON AV, NY, NY",
310 LENOX AV,2,0,0,0,2,"310 LENOX AV, NY, NY",
310 W 14 ST,2,1,0,0,3,"310 W 14 ST, NY, NY",
310 W 148 ST,1,0,0,0,1,"310 W 148 ST, NY, NY",
310 W 21 ST,2,0,0,0,2,"310 W 21 ST, NY, NY",
310 W 72 ST,2,0,0,0,2,"310 W 72 ST, NY, NY",
310 W 80 ST,1,0,0,0,1,"310 W 80 ST, NY, NY",
310 WINTHROP ST,0,0,2,0,2,"310 WINTHROP ST, NY, NY",
3100 47 AV,0,0,1,0,1,"3100 47 AV, NY, NY",
3103 3 AV,3,0,0,0,3,"3103 3 AV, NY, NY",
311 7 AV,1,1,0,0,2,"311 7 AV, NY, NY",
311 AMSTERDAM AV,1,0,0,5,6,"311 AMSTERDAM AV, NY, NY",
311 ATLANTIC AV,0,1,0,0,1,"311 ATLANTIC AV, NY, NY",
311 E 14 ST,0,1,0,0,1,"311 E 14 ST, NY, NY",
311 E 22 ST,1,0,0,0,1,"311 E 22 ST, NY, NY",
311 E 23 ST,0,1,0,0,1,"311 E 23 ST, NY, NY",
311 E 8 ST,0,2,0,0,2,"311 E 8 ST, NY, NY",
311 EVERGREEN AV,0,0,1,0,1,"311 EVERGREEN AV, NY, NY",
311 HENRY ST,1,0,0,0,1,"311 HENRY ST, NY, NY",
311 SARATOGA AV,0,0,1,0,1,"311 SARATOGA AV, NY, NY",
311 SMITH ST,1,0,0,0,1,"311 SMITH ST, NY, NY",
311 W 17 ST,1,0,0,0,1,"311 W 17 ST, NY, NY",
3110 VAN DAM ST,0,2,0,0,2,"3110 VAN DAM ST, NY, NY",
3111 BROADWAY,1,0,0,0,1,"3111 BROADWAY, NY, NY",
3111 BROADWAY,1,0,0,0,1,"3111 BROADWAY, NY, NY",
3116 BROADWAY,2,0,0,0,2,"3116 BROADWAY, NY, NY",
3117 QUENTIN RD,1,0,0,0,1,"3117 QUENTIN RD, NY, NY",
312 1 AV,1,0,0,0,1,"312 1 AV, NY, NY",
312 5 AV,0,0,1,0,1,"312 5 AV, NY, NY",
312 ATLANTIC AV,1,0,0,0,1,"312 ATLANTIC AV, NY, NY",
312 COURT ST,1,0,0,0,1,"312 COURT ST, NY, NY",
312 FLATBUSH AV,0,2,0,0,2,"312 FLATBUSH AV, NY, NY",
312 ROGERS AV,1,0,0,0,1,"312 ROGERS AV, NY, NY",
312 S 3 ST,0,0,1,0,1,"312 S 3 ST, NY, NY",
312 W 23 ST,0,0,1,0,1,"312 W 23 ST, NY, NY",
312 WATER ST,4,0,0,0,4,"312 WATER ST, NY, NY",
312 WILLIS AV,1,0,0,0,1,"312 WILLIS AV, NY, NY",
3128 THOMSON AV,0,2,0,0,2,"3128 THOMSON AV, NY, NY",
313 5 AV,1,0,0,0,1,"313 5 AV, NY, NY",
313 5 AV,0,1,0,0,1,"313 5 AV, NY, NY",
313 BEDFORD AV,3,0,1,0,4,"313 BEDFORD AV, NY, NY",
313 CANAL ST,1,0,0,0,1,"313 CANAL ST, NY, NY",
313 COLUMBIA ST,1,0,0,0,1,"313 COLUMBIA ST, NY, NY",
313 COLUMBUS AV,1,0,0,0,1,"313 COLUMBUS AV, NY, NY",
313 COURT ST,1,0,0,0,1,"313 COURT ST, NY, NY",
313 GRAHAM AV,1,0,0,0,1,"313 GRAHAM AV, NY, NY",
313 W 14 ST,1,0,0,0,1,"313 W 14 ST, NY, NY",
313 WILSON AV,0,0,1,0,1,"313 WILSON AV, NY, NY",
314 2 AV,1,0,0,0,1,"314 2 AV, NY, NY",
314 7 AV,1,0,0,0,1,"314 7 AV, NY, NY",
314 ATLANTIC AV,0,1,0,0,1,"314 ATLANTIC AV, NY, NY",
314 BEDFORD AV,3,0,0,0,3,"314 BEDFORD AV, NY, NY",
314 KINGSTON AV,0,0,1,0,1,"314 KINGSTON AV, NY, NY",
314 PACIFIC ST,0,10,0,0,10,"314 PACIFIC ST, NY, NY",
314 W 14 ST,1,0,0,0,1,"314 W 14 ST, NY, NY",
314 W 40 ST,0,0,1,0,1,"314 W 40 ST, NY, NY",
314 WASHINGTON AV,1,0,0,0,1,"314 WASHINGTON AV, NY, NY",
315 4 AV,1,0,0,0,1,"315 4 AV, NY, NY",
315 5 AV,2,0,0,0,2,"315 5 AV, NY, NY",
315 5 AV,1,0,0,0,1,"315 5 AV, NY, NY",
315 6 AV,0,1,0,0,1,"315 6 AV, NY, NY",
315 7 AV,0,0,4,0,4,"315 7 AV, NY, NY",
315 8 AV,2,0,0,0,2,"315 8 AV, NY, NY",
315 9 ST,1,0,0,0,1,"315 9 ST, NY, NY",
315 ATLANTIC AV,1,0,0,0,1,"315 ATLANTIC AV, NY, NY",
315 AV OF THE AMERICAS,1,0,0,0,1,"315 AV OF THE AMERICAS, NY, NY",
315 BLEECKER ST,1,0,0,0,1,"315 BLEECKER ST, NY, NY",
315 COLUMBIA ST,2,0,0,0,2,"315 COLUMBIA ST, NY, NY",
315 E 21 ST,1,0,0,0,1,"315 E 21 ST, NY, NY",
315 EMPIRE BL,0,1,0,0,1,"315 EMPIRE BL, NY, NY",
315 FLATBUSH AV,2,0,0,0,2,"315 FLATBUSH AV, NY, NY",
315 GRAHAM AV,1,0,0,0,1,"315 GRAHAM AV, NY, NY",
315 HUDSON ST,2,0,0,0,2,"315 HUDSON ST, NY, NY",
315 PARK AV,1,0,0,0,1,"315 PARK AV, NY, NY",
315 PARK AV N,1,0,0,0,1,"315 PARK AV N, NY, NY",
315 PARK AV S,1,0,0,0,1,"315 PARK AV S, NY, NY",
315 SPRING ST,1,0,0,0,1,"315 SPRING ST, NY, NY",
315 W 14 ST,1,0,0,0,1,"315 W 14 ST, NY, NY",
315 W 23 ST,2,0,0,0,2,"315 W 23 ST, NY, NY",
315 W 39 ST,1,0,0,0,1,"315 W 39 ST, NY, NY",
315 W 47 ST,0,1,0,0,1,"315 W 47 ST, NY, NY",
316 19 ST,0,2,0,0,2,"316 19 ST, NY, NY",
316 DEAN ST,2,0,0,0,2,"316 DEAN ST, NY, NY",
316 E 34 ST,0,0,1,0,1,"316 E 34 ST, NY, NY",
316 E 49 ST,1,0,0,0,1,"316 E 49 ST, NY, NY",
316 GRAHAM AV,1,0,0,0,1,"316 GRAHAM AV, NY, NY",
316 TROY AV,1,0,0,0,1,"316 TROY AV, NY, NY",
316 W 23 ST,0,0,1,0,1,"316 W 23 ST, NY, NY",
3164 3 AV,1,0,0,0,1,"3164 3 AV, NY, NY",
317 ATLANTIC AV,1,0,0,0,1,"317 ATLANTIC AV, NY, NY",
317 BLEECKER ST,1,0,0,0,1,"317 BLEECKER ST, NY, NY",
317 BUSHWICK AV,0,0,1,0,1,"317 BUSHWICK AV, NY, NY",
317 COLUMBIA ST,3,0,0,0,3,"317 COLUMBIA ST, NY, NY",
317 DIVISION AV,0,0,1,0,1,"317 DIVISION AV, NY, NY",
317 E 5 ST,0,3,0,0,3,"317 E 5 ST, NY, NY",
317 LENOX AV,3,0,0,0,3,"317 LENOX AV, NY, NY",
317 W 14 ST,1,0,0,0,1,"317 W 14 ST, NY, NY",
317 W 21 ST,2,0,0,0,2,"317 W 21 ST, NY, NY",
318 7 AV,1,0,0,0,1,"318 7 AV, NY, NY",
318 CORTELYOU RD,0,0,2,0,2,"318 CORTELYOU RD, NY, NY",
318 E 15 ST,0,0,4,0,4,"318 E 15 ST, NY, NY",
318 GRAND ST,1,0,0,0,1,"318 GRAND ST, NY, NY",
318 ROGERS AV,1,0,0,0,1,"318 ROGERS AV, NY, NY",
318 VAN BRUNT ST,1,0,0,0,1,"318 VAN BRUNT ST, NY, NY",
318 W 117 ST,3,0,0,0,3,"318 W 117 ST, NY, NY",
318 WARREN ST,0,1,0,0,1,"318 WARREN ST, NY, NY",
3180 FULTON ST,0,0,2,0,2,"3180 FULTON ST, NY, NY",
3187 STEINWAY ST,1,0,0,0,1,"3187 STEINWAY ST, NY, NY",
319 4 AV,1,0,0,0,1,"319 4 AV, NY, NY",
319 5 AV,1,0,0,0,1,"319 5 AV, NY, NY",
319 BOWERY,1,0,0,0,1,"319 BOWERY, NY, NY",
319 COLUMBIA ST,1,0,0,0,1,"319 COLUMBIA ST, NY, NY",
319 GRAHAM AV,1,0,0,0,1,"319 GRAHAM AV, NY, NY",
319 HOOPER ST,0,0,1,0,1,"319 HOOPER ST, NY, NY",
319 KINGS HY,0,2,0,0,2,"319 KINGS HY, NY, NY",
319 KINGSTON AV,0,0,1,0,1,"319 KINGSTON AV, NY, NY",
319 ROGERS AV,1,0,0,0,1,"319 ROGERS AV, NY, NY",
319 SMITH ST,1,0,0,0,1,"319 SMITH ST, NY, NY",
319 W 14 ST,1,0,0,0,1,"319 W 14 ST, NY, NY",
319 W 21 ST,2,0,0,0,2,"319 W 21 ST, NY, NY",
32 2 AV,0,2,0,0,2,"32 2 AV, NY, NY",
32 5 AV,1,0,0,0,1,"32 5 AV, NY, NY",
32 AV B,1,0,0,0,1,"32 AV B, NY, NY",
32 BROADWAY,1,0,0,0,1,"32 BROADWAY, NY, NY",
32 COURT ST,2,0,1,0,3,"32 COURT ST, NY, NY",
32 E 32 ST,1,0,0,0,1,"32 E 32 ST, NY, NY",
32 GREENWICH AV,1,0,0,0,1,"32 GREENWICH AV, NY, NY",
32 LEXINGTON AV,1,0,0,0,1,"32 LEXINGTON AV, NY, NY",
32 MORTON ST,1,0,0,0,1,"32 MORTON ST, NY, NY",
32 UNION SQ E,0,1,0,0,1,"32 UNION SQ E, NY, NY",
32 W 111 ST,1,0,0,0,1,"32 W 111 ST, NY, NY",
32 W 18 ST,1,0,0,0,1,"32 W 18 ST, NY, NY",
32 W 23 ST,5,0,0,0,5,"32 W 23 ST, NY, NY",
32 W 24 ST,1,0,0,0,1,"32 W 24 ST, NY, NY",
32 W 92 ST,2,0,0,0,2,"32 W 92 ST, NY, NY",
32 WATTS ST,1,0,0,0,1,"32 WATTS ST, NY, NY",
320 5 AV,1,0,0,0,1,"320 5 AV, NY, NY",
320 ATLANTIC AV,1,0,0,0,1,"320 ATLANTIC AV, NY, NY",
320 DRIGGS AV,0,0,9,0,9,"320 DRIGGS AV, NY, NY",
320 E 4 ST,2,0,0,0,2,"320 E 4 ST, NY, NY",
320 E 58 ST,1,0,0,0,1,"320 E 58 ST, NY, NY",
320 FLATBUSH AV,3,2,0,0,5,"320 FLATBUSH AV, NY, NY",
320 MANHATTAN AV,39,5,0,0,44,"320 MANHATTAN AV, NY, NY",
320 MYRTLE AV,3,0,0,0,3,"320 MYRTLE AV, NY, NY",
320 PARK AV S,1,0,0,0,1,"320 PARK AV S, NY, NY",
320 SMITH ST,2,1,0,0,3,"320 SMITH ST, NY, NY",
320 VAN BRUNT ST,2,0,0,0,2,"320 VAN BRUNT ST, NY, NY",
320 VANDERBILT AV,5,0,0,0,5,"320 VANDERBILT AV, NY, NY",
320 W 117 ST,1,0,0,0,1,"320 W 117 ST, NY, NY",
320 W 13 ST,1,0,0,0,1,"320 W 13 ST, NY, NY",
320 W 23 ST,0,0,2,0,2,"320 W 23 ST, NY, NY",
320 WARREN ST,0,1,0,0,1,"320 WARREN ST, NY, NY",
320 WYTHE AV,0,0,4,0,4,"320 WYTHE AV, NY, NY",
3200 JEROME AV,0,2,0,0,2,"3200 JEROME AV, NY, NY",
3201 BROADWAY,1,0,0,0,1,"3201 BROADWAY, NY, NY",
3201 WHITE PLAINS RD,0,0,1,0,1,"3201 WHITE PLAINS RD, NY, NY",
3202 QUEENS BL,0,2,0,0,2,"3202 QUEENS BL, NY, NY",
3205 32 ST,1,0,0,0,1,"3205 32 ST, NY, NY",
3207 VAN DAM ST,1,0,0,0,1,"3207 VAN DAM ST, NY, NY",
321 5 AV,4,2,0,0,6,"321 5 AV, NY, NY",
321 8 AV,2,0,0,0,2,"321 8 AV, NY, NY",
321 AMSTERDAM AV,0,0,0,1,1,"321 AMSTERDAM AV, NY, NY",
321 E 43 ST,0,1,0,0,1,"321 E 43 ST, NY, NY",
321 E 5 ST,0,1,0,0,1,"321 E 5 ST, NY, NY",
321 SMITH ST,1,0,0,0,1,"321 SMITH ST, NY, NY",
321 W 13 ST,2,0,0,0,2,"321 W 13 ST, NY, NY",
321 W 21 ST,2,0,0,0,2,"321 W 21 ST, NY, NY",
3210 FULTON ST,0,0,2,0,2,"3210 FULTON ST, NY, NY",
3211 WESTCHESTER AV,2,0,0,0,2,"3211 WESTCHESTER AV, NY, NY",
3212 3 AV,1,0,0,0,1,"3212 3 AV, NY, NY",
3216 FULTON ST,0,0,2,0,2,"3216 FULTON ST, NY, NY",
322 5 AV,1,0,0,0,1,"322 5 AV, NY, NY",
322 ATLANTIC AV,1,0,0,0,1,"322 ATLANTIC AV, NY, NY",
322 AV M,0,0,1,0,1,"322 AV M, NY, NY",
322 AV U,0,1,0,0,1,"322 AV U, NY, NY",
322 E 11 ST,1,0,0,0,1,"322 E 11 ST, NY, NY",
322 E 39 ST,0,0,4,0,4,"322 E 39 ST, NY, NY",
322 FLATBUSH AV,0,0,0,1,1,"322 FLATBUSH AV, NY, NY",
322 RODNEY ST,0,0,3,0,3,"322 RODNEY ST, NY, NY",
322 RUTLEDGE ST,0,0,2,0,2,"322 RUTLEDGE ST, NY, NY",
322 SARATOGA AV,0,0,1,0,1,"322 SARATOGA AV, NY, NY",
322 UTICA AV,2,0,0,0,2,"322 UTICA AV, NY, NY",
322 VAN BRUNT ST,0,1,0,0,1,"322 VAN BRUNT ST, NY, NY",
322 W 117 ST,1,0,0,0,1,"322 W 117 ST, NY, NY",
322 W 14 ST,1,0,0,0,1,"322 W 14 ST, NY, NY",
322 W 57 ST,1,0,0,0,1,"322 W 57 ST, NY, NY",
322 W 72 ST,1,0,0,0,1,"322 W 72 ST, NY, NY",
3220 3 AV,1,0,0,0,1,"3220 3 AV, NY, NY",
3220 NORTHERN BL,1,0,0,0,1,"3220 NORTHERN BL, NY, NY",
3226 FULTON ST,0,0,2,0,2,"3226 FULTON ST, NY, NY",
323 3 AV,1,0,0,0,1,"323 3 AV, NY, NY",
323 ATLANTIC AV,1,0,0,0,1,"323 ATLANTIC AV, NY, NY",
323 AV OF THE AMERICAS,1,0,0,0,1,"323 AV OF THE AMERICAS, NY, NY",
323 CHURCH ST,1,0,0,0,1,"323 CHURCH ST, NY, NY",
323 COLUMBIA ST,1,0,0,0,1,"323 COLUMBIA ST, NY, NY",
323 GRAHAM AV,1,0,0,0,1,"323 GRAHAM AV, NY, NY",
323 KINGSTON AV,0,0,1,0,1,"323 KINGSTON AV, NY, NY",
323 MADISON ST,1,0,0,0,1,"323 MADISON ST, NY, NY",
323 ROGERS AV,1,0,0,0,1,"323 ROGERS AV, NY, NY",
323 W 110 ST,1,0,0,0,1,"323 W 110 ST, NY, NY",
3233 47 AV,3,0,0,0,3,"3233 47 AV, NY, NY",
3235 48 AV,1,0,0,0,1,"3235 48 AV, NY, NY",
3237 JUNCTION BLVD,1,0,0,0,1,"3237 JUNCTION BLVD, NY, NY",
3239 JUNCTION BLVD,1,0,0,0,1,"3239 JUNCTION BLVD, NY, NY",
